review_uid,product_name,product_price,product_type,username_1,username_2,rating,review_content,review_date
55691,,,핏레귤러사이즈L(32)컬러(2장 이상 선택 시 추가 가격 할인이 적용됩니다.)틸네이비,,221429391***,5,"너무 편하고 좋네요, 또 사고 싶네요 이미 2벌있눈 1인",
56748,,,,,네이버 페이 구매자,5,역시는 역시입니다편하고 좋아요!(2022-07-30 14:27:17 에 등록된 네이버 페이 구매평),
54685,,,,,네이버 페이 구매자,5,너무 편하고 좋아요~~ 속옷까지 요기 브랜드 만 입고 있는데 정말 편해요(2022-05-12 14:18:38 에 등록된 네이버 페이 구매평),
54797,,,키180cm몸무게83~85평소사이즈XL,,223861420***,5,베이지와 같이 블랙샀는데 넘 이쁩니다. 요즘 쿨소재로 여기저기 많이 나와 있고 여긴 조금 비싼 편인데 비싼 만큼 고급스러워요. 나머지 색상 추가 구매 하려고 리뷰 작성중이네요.,
54796,,,키180cm몸무게83~85평소사이즈XL,,223861420***,5,180에 82입니다. L 사이즈 딱이네요. 리뉴얼이 사진상으로는 더 이뻐보여서 샀는데 너무 이쁩니다. 나이가 좀 있어 레귤러로 샀는데 원하던 덴디핏이 나왔네요. 라이트 베이지컬러도 밝은 베이지로 매우 이쁩니다.,
56244,,,,,네이버 페이 구매자,5,시원하고 자주 입게 되네요(2022-07-10 17:22:41 에 등록된 네이버 페이 구매평),
56980,,,,,네이버 페이 구매자,5,사이즈 좋고 길이도(2022-08-09 21:28:02 에 등록된 네이버 페이 구매평),
56359,,,,,네이버 페이 구매자,5,데일리 팬츠로 완전 좋은거 같아요(2022-07-15 14:09:47 에 등록된 네이버 페이 구매평),
56141,,,키160cm몸무게56~58평소사이즈M,,232173494***,5,내꺼 구매하고 너무 좋아서 어머니 여쭤보니 좋다고 사달라고 하셔서구매했네요 베이지 색 이쁜데요 ㅋㅋ,
55883,,,,,네이버 페이 구매자,5,좋아요 만족합키다!(2022-06-25 02:31:32 에 등록된 네이버 페이 구매평),
55690,,,핏레귤러사이즈L(32)컬러(2장 이상 선택 시 추가 가격 할인이 적용됩니다.)블랙,,221429391***,5,"완전 편하고, 달라붙지 않아 좋네요",
59386,,,키175cm몸무게80~82평소사이즈XL,,sym***,5,착용감 좋습니다. 한여름에 어울리는 재질이군요. 재질이 광택감도 살짝 있습니다. 이 부분이 플러스가 될지 마이너스가 될지 아직은 모르겠습니다. 와이드 팬츠인데 여름용이기 때문에 기장이 조금 더 짧아도 괜찮을 것 같습니다. 저한테는 발목은 덮히는군요. 실착용은 적어도 몇개월은 기다려야할 것 같네요.,
56981,,,,,네이버 페이 구매자,5,사이즈도 맞고 좋음(2022-08-09 21:27:29 에 등록된 네이버 페이 구매평),
56140,,,키160cm몸무게56~58평소사이즈M,,232173494***,5,내꺼 구매하고 너무 좋아서 어머니 여쭤보니 좋다고 사달라고 하셔서구매했네요 베이지 색 이쁜데요 ㅋㅋ 다시구매해야하나,
56147,,,,,네이버 페이 구매자,5,가볍게 사용가능해서 잘입고자녀요 여름에도 긴바지가능(2022-07-05 10:28:36 에 등록된 네이버 페이 구매평),
55720,,,,,네이버 페이 구매자,5,배송 너무 빠르고 시원한재질이여서 봄 여름에 입기 좋아요(2022-06-18 17:36:49 에 등록된 네이버 페이 구매평),
55722,,,,,네이버 페이 구매자,5,소재가 가볍고 시원해요 신축성도 좋고 허리 밴딩이 완전 편해요(2022-06-18 12:58:05 에 등록된 네이버 페이 구매평),
55651,,,키181cm몸무게80~82평소사이즈L,,a48***,5,"시원하고, 이뻐요. 여름에입금좋네요",
55570,,,,,네이버 페이 구매자,5,입고 걸어봤는데 시원하고 좋습니다. 소재가 좋아서 그런가 의외로 방수 효과가 있는 것도 같고요. 제가 다리가 긴게 아닌데도 기장이 짧은 것 같긴 하네요.(2022-06-12 17:02:18 에 등록된 네이버 페이 구매평),
61862,,,,,네이버 페이 구매자,5,너무 만족 ㅎㅎ 편하고 좋아요(2023-08-23 20:30:03 에 등록된 네이버 페이 구매평),
59610,,,키187cm몸무게83~85평소사이즈XL,,145389393***,5,블랙으로 예전부터 구입해서 잘 입고있습니다포인트가 팔요햐서 차콜 구매했습니다~~,
59569,,,,,네이버 페이 구매자,5,좋아요 항상 만족합미다!(2023-01-20 18:37:21 에 등록된 네이버 페이 구매평),
55266,,,,,네이버 페이 구매자,5,한번 구입 후 너무 좋아서 2개 다른색 더 구입했어요. 가볍고 시원하고 최고에요(2022-05-29 07:42:46 에 등록된 네이버 페이 구매평),
54858,,,,,네이버 페이 구매자,5,배송 빠르고 물건 조아요(2022-05-19 14:06:19 에 등록된 네이버 페이 구매평),
60637,,,키175cm몸무게86~88평소사이즈XL,,276386530***,5,편안옷을 좋아해서 늘 언코티드 옷들만 입게되는데 이번에도 여름이 다가와 편하게 입을 바지를 주문했는데 역대급으로 핏과 재질이 좋어보이네요~^^ 두개 구입했는데 이번 여름은 이 바지만 입게 될 것 같습니다! 완전 강추!!!!,
61625,,,,,네이버 페이 구매자,5,너무 편해요. 심하게 와이드하지도 않고 가벼워서 요즘 집에서나 일상에서 매일 입고 있네요. 아들도 좋아해서 하나 주고 새로 사 입었네요(2023-07-29 08:31:18 에 등록된 네이버 페이 구매평),
60639,,,키175cm몸무게86~88평소사이즈XL,,276386530***,5,편안옷을 좋아해서 늘 언코티드 옷들만 입게되는데 이번에도 여름이 다가와 편하게 입을 바지를 주문했는데 역대급으로 핏과 재질이 좋어보이네요~^^ 두개 구입했는데 이번 여름은 이 바지만 입게 될 것 같습니다! 완전 강추!!!!  사진은 네이비인데 베이지도 정말 이쁩니다!,
59385,,,키175cm몸무게80~82평소사이즈XL,,sym***,5,"착용감 좋습니다. 한여름에 어울리는 재질이군요. 시원하길 기대하겠습니다. 땀이 빨리 마른다면 상당히 시원함을 유지하겠지만, 그렇지않다면 몸에 붙는 정도가 심할 수도 있겠다는 생각은 듭니다. 와이드 팬츠인데 여름용이기 때문에 기장이 조금 더 짧아도 괜찮을 것 같습니다. 저한테는 발목은 덮히는군요. 실착용은 적어도 몇개월은 기다려야할 것 같네요.",
62659,,,,,네이버 페이 구매자,5,좋은상품 좋은가격 감사합니다(2024-01-17 11:16:17 에 등록된 네이버 페이 구매평),
62510,,,,,네이버 페이 구매자,5,시원하고와이드핏이라 이뻐요!사진보시면 소재도 적당히 바삭한 시원한 소재에요!(2023-11-28 10:02:20 에 등록된 네이버 페이 구매평),
61654,,,,,네이버 페이 구매자,5,편하닥ㅎ 엄청 좋아해서 깔별로 샀네요 ㅎ(2023-08-05 09:17:34 에 등록된 네이버 페이 구매평),
61522,,,,,네이버 페이 구매자,5,하나 주문하고 마음에들어 추가구매했습니다편하고 좋아요(2023-07-17 06:40:23 에 등록된 네이버 페이 구매평),
61509,,,,,네이버 페이 구매자,5,모든 바지 다 구매한 사람으로써 추천드립니다더위타시는분은 고민 말고 고고!!!(2023-07-15 10:33:28 에 등록된 네이버 페이 구매평),
61486,,,,,네이버 페이 구매자,5,가볍고 냉감이라 너무 편하고 좋습니다. 색상도 이쁘고 선명하게 잘 나왔네요. 아들이 너무 좋아하네요(2023-07-12 23:05:56 에 등록된 네이버 페이 구매평),
61488,,,,,네이버 페이 구매자,5,아주 맘에 듭니다!추가로 다른 색상도 구매합니다!(2023-07-12 13:30:00 에 등록된 네이버 페이 구매평),
61476,,,,,네이버 페이 구매자,5,좋네요. 적당하고요.(2023-07-11 20:04:03 에 등록된 네이버 페이 구매평),
61068,,,,,네이버 페이 구매자,5,와이드 핏도 예쁘고 시원해서 좋네요(2023-05-31 22:41:01 에 등록된 네이버 페이 구매평),
61044,,,,,네이버 페이 구매자,5,제 키가 182cm이고 XL를 시켰는데 적당히 잘 맞고 이쁩니다 길이가 1cm 만 더 길면 완벽할 거 같습니다(2023-05-29 15:14:14 에 등록된 네이버 페이 구매평),
60937,,,,,네이버 페이 구매자,5,와이드핏이 엄청 넓네요 다른 제품보다(2023-05-23 20:17:52 에 등록된 네이버 페이 구매평),
60940,,,,,네이버 페이 구매자,5,좋아요좋아요여러개째(2023-05-23 16:37:57 에 등록된 네이버 페이 구매평),
60899,,,,,네이버 페이 구매자,5,재질 좋네요~~~~(2023-05-19 21:43:49 에 등록된 네이버 페이 구매평),
60873,,,키179cm몸무게92~94평소사이즈XL,,junhyuk0***,5,저는 와이드가 이뻐서 레귤러 네이비는 지인주려고합니다 xxl보다 통이 좁아서 와이드가 더 좋네요 시원하니 굿,
60872,,,키179cm몸무게92~94평소사이즈XL,,junhyuk0***,5,이뻐요 사이즈 한칫수 다운하니  허리도 더 잘맞네요 통도 넉넉하니 스판끼있어서 아주굿입니다 여름에 입기좋음 시원합니딘,
60839,,,,,네이버 페이 구매자,5,굿!!!!!!!!!(2023-05-13 16:28:53 에 등록된 네이버 페이 구매평),
60790,,,키179cm몸무게92~94평소사이즈XL,,junhyuk0***,5,와이드 블랙 허리사이즈 여유있게 잘맞음  와이드핏이라 넓직하니 편합니다 바스락 거리는 재질이고 스판끼 좋고 이뻐요 다음엔한사이즈 다운해서 구매 생각 중,
60789,,,키179cm몸무게92~94평소사이즈XL,,junhyuk0***,5,레귤러 딱 떨어지는 기장 편한 허벅지 색상은 차콜보단 블랙쪽이 더 가까움 허리도 편하고 허벅지 튼실에게도 편하고 굿입니다  다음엔한사이즈 다운해볼까생각중,
60792,,,,,네이버 페이 구매자,5,"적당한 기장감에 원하던 와이드 핏, 딱 맘에 들어요 ㅎㅎ 올 여름은 이거 많이 입을 듯요(2023-05-10 22:06:56 에 등록된 네이버 페이 구매평)",
60276,,,키176cm,,김정석,5,-,
60275,,,키167cm,,고나,5,"언박싱 하자마자 이쁘다고 시기질투받은거진짜 넘넘편하고 시원~ 하고 가볍~ 다티셔츠에 포켓뽀인또 기엽고팬츠는 레귤러핏, 와이드핏 두가지중에 나는 와이드핏!이거입구 산책 뾸뾸오랜만에 가루껌 사먹었는데 진짜 맛있더라구여아껴먹는다고 조금먹으면 안뭉쳐지니까 많이많이 먹어야해 🫧",
60273,,,키160cm,,슬기로운하영생활,5,운동은 당연히 편안한 옷을 입어야지그런데 편안함과 포멀함을 동시에 만족하는 옷이 있다고?😀🛹심지어 시원하기 까지한 일상복,
60206,,,핏레귤러사이즈M(30)컬러틸 네이비,,154720391***,4,옷은 참 마음에 드는데.. 오염이 된 채로 포장되어 와서 좀 그랬어요,
60145,,,키183cm몸무게89~91평소사이즈XL,,270233013***,5,바스락 거리면서 찰랑찰랑 시원해요 색상은 차콜보다 블랙에 더 가까운 느낌,
60144,,,키183cm몸무게89~91평소사이즈XL,,270233013***,5,바스락거리면서 찰랑찰랑 부드러워요 색상은 차콜보다 블랙에 더 가까운 느낌,
60055,,,,,네이버 페이 구매자,5,이미재구매도 했고 완전 좋습니다~(2023-03-16 16:53:36 에 등록된 네이버 페이 구매평),
60042,,,,,네이버 페이 구매자,5,좋습니다 좋아용~~!!!(2023-03-13 13:41:20 에 등록된 네이버 페이 구매평),
60000,,,,,네이버 페이 구매자,5,매년 같이하는 브랜드 너무 좋아요(2023-03-09 23:00:40 에 등록된 네이버 페이 구매평),
59999,,,,,네이버 페이 구매자,5,매년 함께하는 브랜드 너무 좋아요(2023-03-09 23:01:19 에 등록된 네이버 페이 구매평),
59943,,,,,네이버 페이 구매자,5,일상생활용 바지로 최고네요(2023-03-03 11:35:31 에 등록된 네이버 페이 구매평),
59944,,,,,네이버 페이 구매자,5,너무 좋습니다. 뮤조건입니다(2023-03-03 11:34:40 에 등록된 네이버 페이 구매평),
59926,,,핏레귤러사이즈XL(34)컬러블랙,,4996431***,5,여기옷은 항상 편하고입기 편해요작년에 입어보고 올해 재구입 함 수고허세요,
59516,,,,,네이버 페이 구매자,5,좋어요 만족합니다!(2023-01-15 23:41:36 에 등록된 네이버 페이 구매평),
58152,,,,,네이버 페이 구매자,5,매일 매일 잘 샀다고 생각합니다!(2022-10-13 15:16:04 에 등록된 네이버 페이 구매평),
